jahr,gemeinde_bfs_nr,gemeinde,stadtkreis_bfs_nr,stadtkreis,quartier_bfs_nr,quartier,staatenkleingruppe,region,anzahl,anzahl_ist_kleingruppe
2023,230,Winterthur,6,Wülflingen,670,Härti,Deutschland,"Nord-, Mittel- und Westeuropa",127,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Italien,Südeuropa,208,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Kosovo,Südosteuropa,117,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Mazedonien,Südosteuropa,121,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,670,Härti,Österreich,"Nord-, Mittel- und Westeuropa",22,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,6,Wülflingen,670,Härti,Portugal,Südeuropa,48,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Schweiz,"Nord-, Mittel- und Westeuropa",2304,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Serbien,Südosteuropa,69,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Spanien,Südeuropa,61,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Türkei,Osteuropa,70,false
2023,230,Winterthur,6,Wülflingen,670,Härti,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",64,false
2023,230,Winterthur,6,Wülflingen,670,Härti,übriges Südosteuropa,Südosteuropa,43,false
2023,230,Winterthur,6,Wülflingen,670,Härti,unbekannt,unbekannt,1,false
2023,230,Winterthur,6,Wülflingen,670,Härti,Westeuropa,"Nord-, Mittel- und Westeuropa",28,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Afrika,übrige Kontinente,41,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Amerika,übrige Kontinente,27,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Asien,übrige Kontinente,102,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Deutschland,"Nord-, Mittel- und Westeuropa",170,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Italien,Südeuropa,107,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Kosovo,Südosteuropa,40,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Mazedonien,Südosteuropa,57,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Österreich,"Nord-, Mittel- und Westeuropa",24,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Portugal,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Schweiz,"Nord-, Mittel- und Westeuropa",2862,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Serbien,Südosteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Spanien,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Türkei,Osteuropa,29,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",59,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Südosteuropa,Südosteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,unbekannt,unbekannt,3,false
2023,230,Winterthur,2,Oberwinterthur,250,Hegi,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Afrika,übrige Kontinente,68,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Amerika,übrige Kontinente,35,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Asien,übrige Kontinente,92,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Deutschland,"Nord-, Mittel- und Westeuropa",138,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Italien,Südeuropa,93,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Kosovo,Südosteuropa,25,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Mazedonien,Südosteuropa,23,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Portugal,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Schweiz,"Nord-, Mittel- und Westeuropa",1867,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Serbien,Südosteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Spanien,Südeuropa,25,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Türkei,Osteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",53,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Südosteuropa,Südosteuropa,33,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,unbekannt,unbekannt,10,false
2023,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Westeuropa,"Nord-, Mittel- und Westeuropa",38,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Afrika,übrige Kontinente,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Amerika,übrige Kontinente,23,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Asien,übrige Kontinente,47,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Deutschland,"Nord-, Mittel- und Westeuropa",172,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Italien,Südeuropa,65,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Kosovo,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Mazedonien,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Österreich,"Nord-, Mittel- und Westeuropa",26,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Osteuropa und Russland,Osteuropa,161,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Portugal,Südeuropa,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Schweiz,"Nord-, Mittel- und Westeuropa",3266,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Serbien,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Spanien,Südeuropa,26,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,Türkei,Osteuropa,28,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",22,false
2023,230,Winterthur,1,Stadt,130,Heiligberg,übriges Südosteuropa,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,130,Heiligberg,Westeuropa,"Nord-, Mittel- und Westeuropa",27,false
2023,230,Winterthur,3,Seen,380,Iberg,Afrika,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,380,Iberg,Amerika,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,380,Iberg,Asien,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,380,Iberg,Deutschland,"Nord-, Mittel- und Westeuropa",38,false
2023,230,Winterthur,3,Seen,380,Iberg,Italien,Südeuropa,37,false
2023,230,Winterthur,3,Seen,380,Iberg,Kosovo,Südosteuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,Mazedonien,Südosteuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,3,Seen,380,Iberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,3,Seen,380,Iberg,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,Portugal,Südeuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,Schweiz,"Nord-, Mittel- und Westeuropa",1015,false
2023,230,Winterthur,3,Seen,380,Iberg,Spanien,Südeuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,Türkei,Osteuropa,,true
2023,230,Winterthur,3,Seen,380,Iberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,3,Seen,380,Iberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,1,Stadt,120,Lind,Afrika,übrige Kontinente,105,false
2023,230,Winterthur,1,Stadt,120,Lind,Amerika,übrige Kontinente,44,false
2023,230,Winterthur,1,Stadt,120,Lind,Asien,übrige Kontinente,92,false
2023,230,Winterthur,1,Stadt,120,Lind,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,1,Stadt,120,Lind,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,120,Lind,Deutschland,"Nord-, Mittel- und Westeuropa",319,false
2023,230,Winterthur,1,Stadt,120,Lind,Italien,Südeuropa,134,false
2023,230,Winterthur,1,Stadt,120,Lind,Kosovo,Südosteuropa,29,false
2023,230,Winterthur,1,Stadt,120,Lind,Mazedonien,Südosteuropa,40,false
2023,230,Winterthur,1,Stadt,120,Lind,Nordeuropa,"Nord-, Mittel- und Westeuropa",22,false
2023,230,Winterthur,1,Stadt,120,Lind,Österreich,"Nord-, Mittel- und Westeuropa",34,false
2023,230,Winterthur,1,Stadt,120,Lind,Osteuropa und Russland,Osteuropa,108,false
2023,230,Winterthur,1,Stadt,120,Lind,Portugal,Südeuropa,,true
2023,230,Winterthur,1,Stadt,120,Lind,Schweiz,"Nord-, Mittel- und Westeuropa",4723,false
2023,230,Winterthur,1,Stadt,120,Lind,Serbien,Südosteuropa,31,false
2023,230,Winterthur,1,Stadt,120,Lind,Spanien,Südeuropa,34,false
2023,230,Winterthur,1,Stadt,120,Lind,Türkei,Osteuropa,53,false
2023,230,Winterthur,1,Stadt,120,Lind,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",70,false
2023,230,Winterthur,1,Stadt,120,Lind,übriges Südosteuropa,Südosteuropa,28,false
2023,230,Winterthur,1,Stadt,120,Lind,unbekannt,unbekannt,1,false
2023,230,Winterthur,1,Stadt,120,Lind,Westeuropa,"Nord-, Mittel- und Westeuropa",83,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Afrika,übrige Kontinente,51,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Amerika,übrige Kontinente,29,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Asien,übrige Kontinente,107,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Deutschland,"Nord-, Mittel- und Westeuropa",80,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Italien,Südeuropa,186,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Kosovo,Südosteuropa,56,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Mazedonien,Südosteuropa,43,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Österreich,"Nord-, Mittel- und Westeuropa",23,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Osteuropa und Russland,Osteuropa,43,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Portugal,Südeuropa,51,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Schweiz,"Nord-, Mittel- und Westeuropa",2187,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Serbien,Südosteuropa,38,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Spanien,Südeuropa,31,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Türkei,Osteuropa,59,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",51,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,übriges Südosteuropa,Südosteuropa,40,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,unbekannt,unbekannt,1,false
2023,230,Winterthur,6,Wülflingen,630,Lindenplatz,Westeuropa,"Nord-, Mittel- und Westeuropa",26,false
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Amerika,übrige Kontinente,,true
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Schweiz,"Nord-, Mittel- und Westeuropa",158,false
2023,230,Winterthur,6,Wülflingen,650,Neuburg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Afrika,übrige Kontinente,62,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Amerika,übrige Kontinente,36,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Asien,übrige Kontinente,128,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Deutschland,"Nord-, Mittel- und Westeuropa",226,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Italien,Südeuropa,121,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Kosovo,Südosteuropa,26,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Mazedonien,Südosteuropa,,true
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Nordeuropa,"Nord-, Mittel- und Westeuropa",26,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Österreich,"Nord-, Mittel- und Westeuropa",43,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Osteuropa und Russland,Osteuropa,51,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Portugal,Südeuropa,32,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Schweiz,"Nord-, Mittel- und Westeuropa",3205,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Serbien,Südosteuropa,35,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Spanien,Südeuropa,47,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Türkei,Osteuropa,33,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",53,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,übriges Südosteuropa,Südosteuropa,37,false
2023,230,Winterthur,1,Stadt,160,Neuwiesen,Westeuropa,"Nord-, Mittel- und Westeuropa",57,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Afrika,übrige Kontinente,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Amerika,übrige Kontinente,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Asien,übrige Kontinente,40,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Deutschland,"Nord-, Mittel- und Westeuropa",105,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Italien,Südeuropa,99,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Kosovo,Südosteuropa,56,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Mazedonien,Südosteuropa,32,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Portugal,Südeuropa,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Schweiz,"Nord-, Mittel- und Westeuropa",1632,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Serbien,Südosteuropa,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Spanien,Südeuropa,,true
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Türkei,Osteuropa,38,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",30,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,übriges Südosteuropa,Südosteuropa,26,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,unbekannt,unbekannt,3,false
2023,230,Winterthur,6,Wülflingen,640,Niederfeld,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Afrika,übrige Kontinente,121,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Amerika,übrige Kontinente,54,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Asien,übrige Kontinente,191,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Deutschland,"Nord-, Mittel- und Westeuropa",254,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Italien,Südeuropa,301,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Kosovo,Südosteuropa,90,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Mazedonien,Südosteuropa,89,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Österreich,"Nord-, Mittel- und Westeuropa",29,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Osteuropa und Russland,Osteuropa,65,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Portugal,Südeuropa,64,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Schweiz,"Nord-, Mittel- und Westeuropa",3730,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Serbien,Südosteuropa,49,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Spanien,Südeuropa,55,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Türkei,Osteuropa,110,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",105,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,übriges Südosteuropa,Südosteuropa,41,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,unbekannt,unbekannt,5,false
2023,230,Winterthur,6,Wülflingen,620,Oberfeld,Westeuropa,"Nord-, Mittel- und Westeuropa",53,false
2023,230,Winterthur,3,Seen,350,Oberseen,Afrika,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Amerika,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Asien,übrige Kontinente,23,false
2023,230,Winterthur,3,Seen,350,Oberseen,Australien und Ozeanien,übrige Kontinente,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Deutschland,"Nord-, Mittel- und Westeuropa",125,false
2023,230,Winterthur,3,Seen,350,Oberseen,Italien,Südeuropa,42,false
2023,230,Winterthur,3,Seen,350,Oberseen,Kosovo,Südosteuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Mazedonien,Südosteuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,3,Seen,350,Oberseen,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,3,Seen,350,Oberseen,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Portugal,Südeuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Schweiz,"Nord-, Mittel- und Westeuropa",2395,false
2023,230,Winterthur,3,Seen,350,Oberseen,Serbien,Südosteuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Spanien,Südeuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Türkei,Osteuropa,24,false
2023,230,Winterthur,3,Seen,350,Oberseen,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",26,false
2023,230,Winterthur,3,Seen,350,Oberseen,übriges Südosteuropa,Südosteuropa,,true
2023,230,Winterthur,3,Seen,350,Oberseen,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Afrika,übrige Kontinente,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Amerika,übrige Kontinente,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Asien,übrige Kontinente,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Italien,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Österreich,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Osteuropa und Russland,Osteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Portugal,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Schweiz,"Nord-, Mittel- und Westeuropa",351,false
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Spanien,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Türkei,Osteuropa,,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,270,Reutlingen,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Asien,übrige Kontinente,,true
2023,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Italien,Südeuropa,,true
2023,230,Winterthur,2,Oberwinterthur,290,Ricketwil,Schweiz,"Nord-, Mittel- und Westeuropa",78,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Afrika,übrige Kontinente,82,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Amerika,übrige Kontinente,28,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Asien,übrige Kontinente,107,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Bosnien u. Herzegowina,Südosteuropa,,true
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Deutschland,"Nord-, Mittel- und Westeuropa",250,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Italien,Südeuropa,129,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Kosovo,Südosteuropa,29,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Mazedonien,Südosteuropa,43,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Österreich,"Nord-, Mittel- und Westeuropa",31,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Osteuropa und Russland,Osteuropa,21,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Portugal,Südeuropa,42,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Schweiz,"Nord-, Mittel- und Westeuropa",4629,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Serbien,Südosteuropa,66,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Spanien,Südeuropa,35,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Türkei,Osteuropa,57,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",38,false
2023,230,Winterthur,5,Veltheim,510,Rosenberg,übriges Südosteuropa,Südosteuropa,,true
2023,230,Winterthur,5,Veltheim,510,Rosenberg,Westeuropa,"Nord-, Mittel- und Westeuropa",44,false
2023,230,Winterthur,4,Töss,440,Rossberg,Amerika,übrige Kontinente,,true
2023,230,Winterthur,4,Töss,440,Rossberg,Deutschland,"Nord-, Mittel- und Westeuropa",,true
